Ticker	Name	Member	Action	Value	Date.of.Transaction	Est.Date.of.Report	After.One.Day	One.Week	One.Month	Two.Months	Six.Months
140	TDC	Teradata Corporation	Rogers, Hal (R-Ky)	Sold	$1,000 to $15,000	2012-10-29	2012-11-05	2012-11-06	2012-11-12	2012-12-05	2013-01-04	2013-05-06
141	TE	TECO Energy, Inc.	Rogers, Hal (R-Ky)	Purchased	$1,000 to $15,000	2012-10-02	2012-10-09	2012-10-10	2012-10-16	2012-11-08	2012-12-10	2013-04-08
142	TEL	TE Connectivity Ltd.	Rogers, Hal (R-Ky)	Sold	$1,000 to $15,000	2012-11-21	2012-11-28	2012-11-29	2012-12-05	2012-12-28	2013-01-28	2013-05-27
143	TEVA	Teva Pharmaceutical Industries Limited	Rogers, Hal (R-Ky)	Sold	$1,000 to $15,000	2012-12-17	2012-12-24	2012-12-25	2012-12-31	2013-01-23	2013-02-22	2013-06-24
144	TJX	TJX Companies, Inc. (The)	Rogers, Hal (R-Ky)	Sold	$1,000 to $15,000	2012-10-10	2012-10-17	2012-10-18	2012-10-24	2012-11-16	2012-12-17	2013-04-15
145	TM	Toyota Motor Corp Ltd Ord	Rogers, Hal (R-Ky)	Sold	$1,000 to $15,000	2013-06-12	2013-06-19	2013-06-20	2013-06-26	2013-07-19	2013-08-19	2013-12-16
146	TM	Toyota Motor Corp Ltd Ord	Rogers, Hal (R-Ky)	Purchased	$1,000 to $15,000	2013-10-08	2013-10-15	2013-10-16	2013-10-22	2013-11-14	2013-12-16	2014-04-14
147	TRW	TRW Automotive Holdings Corporation	Rogers, Hal (R-Ky)	Purchased	$1,000 to $15,000	2014-01-23	2014-01-30	2014-01-31	2014-02-06	2014-03-03	2014-03-31	2014-07-29
148	TWC	Time Warner Cable Inc	Rogers, Hal (R-Ky)	Sold	$1,000 to $15,000	2014-03-24	2014-03-31	2014-04-01	2014-04-07	2014-04-30	2014-05-30	2014-09-29
149	TWC	Time Warner Cable Inc	Rogers, Hal (R-Ky)	Purchased	$1,000 to $15,000	2013-06-14	2013-06-21	2013-06-24	2013-06-28	2013-07-22	2013-08-20	2013-12-18
150	TWC	Time Warner Cable Inc	Rogers, Hal (R-Ky)	Sold	$1,000 to $15,000	2014-03-07	2014-03-14	2014-03-17	2014-03-21	2014-04-14	2014-05-13	2014-09-10
151	UL	Unilever PLC	Rogers, Hal (R-Ky)	Sold	$1,000 to $15,000	2013-11-08	2013-11-15	2013-11-18	2013-11-22	2013-12-16	2014-01-14	2014-05-14
152	UL	Unilever PLC	Rogers, Hal (R-Ky)	Sold	$1,000 to $15,000	2013-08-01	2013-08-08	2013-08-09	2013-08-15	2013-09-09	2013-10-07	2014-02-04
153	UNH	UnitedHealth Group Incorporated	Rogers, Hal (R-Ky)	Purchased	$1,000 to $15,000	2013-07-25	2013-08-01	2013-08-02	2013-08-08	2013-09-02	2013-09-30	2014-01-28
154	UPL	Ultra Petroleum Corp.	Rogers, Hal (R-Ky)	Sold	$1,000 to $15,000	2012-10-11	2012-10-18	2012-10-19	2012-10-25	2012-11-19	2012-12-17	2013-04-16
155	UPL	Ultra Petroleum Corp.	Rogers, Hal (R-Ky)	Purchased	$1,000 to $15,000	2013-05-22	2013-05-29	2013-05-30	2013-06-05	2013-06-28	2013-07-29	2013-11-25
156	UPS	United Parcel Service, Inc.	Rogers, Hal (R-Ky)	Sold	$1,000 to $15,000	2013-05-24	2013-05-31	2013-06-03	2013-06-07	2013-07-01	2013-07-30	2013-11-27
157	URI	United Rentals, Inc.	Rogers, Hal (R-Ky)	Purchased	$1,000 to $15,000	2013-09-17	2013-09-24	2013-09-25	2013-10-01	2013-10-24	2013-11-25	2014-03-24
158	URI	United Rentals, Inc.	Rogers, Hal (R-Ky)	Purchased	$1,000 to $15,000	2013-09-03	2013-09-10	2013-09-11	2013-09-17	2013-10-10	2013-11-11	2014-03-10
159	UTX	United Technologies Corporation	Rogers, Hal (R-Ky)	Sold	$1,000 to $15,000	2014-04-03	2014-04-10	2014-04-11	2014-04-17	2014-05-12	2014-06-09	2014-10-07
160	V	Visa Inc.	Rogers, Hal (R-Ky)	Purchased	$1,000 to $15,000	2013-05-28	2013-06-04	2013-06-05	2013-06-11	2013-07-04	2013-08-05	2013-12-02
161	WAG	Walgreen Co.	Rogers, Hal (R-Ky)	Purchased	$1,000 to $15,000	2013-09-17	2013-09-24	2013-09-25	2013-10-01	2013-10-24	2013-11-25	2014-03-24
162	WAG	Walgreen Co.	Rogers, Hal (R-Ky)	Sold	$1,000 to $15,000	2012-09-21	2012-09-28	2012-10-01	2012-10-05	2012-10-29	2012-11-27	2013-03-27
163	WHR	Whirlpool Corporation	Rogers, Hal (R-Ky)	Purchased	$0 to $0	2014-05-01	2014-05-08	2014-05-09	2014-05-15	2014-06-09	2014-07-07	2014-11-04
164	WU	Western Union Company (The)	Rogers, Hal (R-Ky)	Purchased	$1,000 to $15,000	2014-08-12	2014-08-19	2014-08-20	2014-08-26	2014-09-18	2014-10-20	2015-02-16
165	XOM	Exxon Mobil Corporation	Rogers, Hal (R-Ky)	Sold	$1,000 to $15,000	2013-11-06	2013-11-13	2013-11-14	2013-11-20	2013-12-13	2014-01-13	2014-05-12
166	XOM	Exxon Mobil Corporation	Rogers, Hal (R-Ky)	Purchased	$1,000 to $15,000	2012-11-21	2012-11-28	2012-11-29	2012-12-05	2012-12-28	2013-01-28	2013-05-27
167	XOM	Exxon Mobil Corporation	Rogers, Hal (R-Ky)	Sold	$1,000 to $15,000	2014-02-19	2014-02-26	2014-02-27	2014-03-05	2014-03-28	2014-04-28	2014-08-25
168	XRX	Xerox Corporation	Rogers, Hal (R-Ky)	Sold	$1,000 to $15,000	2014-02-03	2014-02-10	2014-02-11	2014-02-17	2014-03-12	2014-04-11	2014-08-11
169	YZC	Yanzhou Coal Mining Company Limited	Rogers, Hal (R-Ky)	Purchased	$1,000 to $15,000	2012-09-20	2012-09-27	2012-09-28	2012-10-04	2012-10-29	2012-11-26	2013-03-26
170	YZC	Yanzhou Coal Mining Company Limited	Rogers, Hal (R-Ky)	Sold	$1,000 to $15,000	2013-04-15	2013-04-22	2013-04-23	2013-04-29	2013-05-22	2013-06-21	2013-10-21
171	ZMH	Zimmer Holdings, Inc.	Rogers, Hal (R-Ky)	Purchased	$1,000 to $15,000	2013-09-17	2013-09-24	2013-09-25	2013-10-01	2013-10-24	2013-11-25	2014-03-24
