Ticker	Name	Member	Action	Value	Date.of.Transaction	Est.Date.of.Report	After.One.Day	One.Week	One.Month	Two.Months	Six.Months
140	NEM	Newmont Mining Corporation	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2013-02-19	2013-02-26	2013-02-27	2013-03-05	2013-03-28	2013-04-29	2013-08-26
141	NEM	Newmont Mining Corporation	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2012-08-23	2012-08-30	2012-08-31	2012-09-06	2012-10-01	2012-10-29	2013-02-26
142	NEM	Newmont Mining Corporation	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2012-09-05	2012-09-12	2012-09-13	2012-09-19	2012-10-12	2012-11-12	2013-03-11
143	OZM	Och-Ziff Capital Management Group LLC	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2014-05-27	2014-06-03	2014-06-04	2014-06-10	2014-07-03	2014-08-04	2014-12-01
144	OZM	Och-Ziff Capital Management Group LLC	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2014-05-23	2014-05-30	2014-06-02	2014-06-06	2014-06-30	2014-07-29	2014-11-26
145	POT	Potash Corporation of Saskatchewan Inc.	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2004-08-08	2004-08-16	2004-08-16	2004-08-23	2004-09-14	2004-10-14	2005-02-11
146	RTN	Raytheon Company	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2014-09-10	2014-09-17	2014-09-18	2014-09-24	2014-10-17	2014-11-17	2015-03-16
147	SEE	Sealed Air Corporation	Schrader, Kurt (D-Ore)	Purchased	$15,001 to $50,000	2013-10-17	2013-10-24	2013-10-25	2013-10-31	2013-11-25	2013-12-23	2014-04-22
148	SKM	SK Telecom Co., Ltd.	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2012-08-15	2012-08-22	2012-08-23	2012-08-29	2012-09-21	2012-10-22	2013-02-18
149	SMFG	Sumitomo Mitsui Financial Group Inc	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2013-03-26	2013-04-02	2013-04-03	2013-04-09	2013-05-02	2013-06-03	2013-09-30
150	SMFG	Sumitomo Mitsui Financial Group Inc	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2013-02-20	2013-02-27	2013-02-28	2013-03-06	2013-03-29	2013-04-29	2013-08-26
151	SMFG	Sumitomo Mitsui Financial Group Inc	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2013-03-27	2013-04-03	2013-04-04	2013-04-10	2013-05-03	2013-06-03	2013-09-30
152	SMFG	Sumitomo Mitsui Financial Group Inc	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2012-08-23	2012-08-30	2012-08-31	2012-09-06	2012-10-01	2012-10-29	2013-02-26
153	SNP	China Petroleum & Chemical Corporation	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2012-08-23	2012-08-30	2012-08-31	2012-09-06	2012-10-01	2012-10-29	2013-02-26
154	SNP	China Petroleum & Chemical Corporation	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2013-08-29	2013-09-05	2013-09-06	2013-09-12	2013-10-07	2013-11-04	2014-03-04
155	TDC	Teradata Corporation	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2014-09-10	2014-09-17	2014-09-18	2014-09-24	2014-10-17	2014-11-17	2015-03-16
156	TDC	Teradata Corporation	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2014-06-30	2014-07-07	2014-07-08	2014-07-14	2014-08-06	2014-09-05	2015-01-05
157	TEVA	Teva Pharmaceutical Industries Limited	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2013-11-05	2013-11-12	2013-11-13	2013-11-19	2013-12-12	2014-01-13	2014-05-12
158	TEVA	Teva Pharmaceutical Industries Limited	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2012-08-23	2012-08-30	2012-08-31	2012-09-06	2012-10-01	2012-10-29	2013-02-26
159	TEVA	Teva Pharmaceutical Industries Limited	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2013-11-14	2013-11-21	2013-11-22	2013-11-28	2013-12-23	2014-01-20	2014-05-20
160	TGT	Target Corporation	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2014-06-30	2014-07-07	2014-07-08	2014-07-14	2014-08-06	2014-09-05	2015-01-05
161	TGT	Target Corporation	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2013-03-22	2013-03-29	2013-04-01	2013-04-05	2013-04-29	2013-05-28	2013-09-25
162	TGT	Target Corporation	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2012-08-23	2012-08-30	2012-08-31	2012-09-06	2012-10-01	2012-10-29	2013-02-26
163	TGT	Target Corporation	Schrader, Kurt (D-Ore)	Sold	$15,001 to $50,000	2013-11-25	2013-12-02	2013-12-03	2013-12-09	2014-01-01	2014-01-31	2014-06-02
164	TMO	Thermo Fisher Scientific Inc	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2012-10-23	2012-10-30	2012-10-31	2012-11-06	2012-11-29	2012-12-31	2013-04-29
165	TMO	Thermo Fisher Scientific Inc	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2013-04-26	2013-05-03	2013-05-06	2013-05-10	2013-06-03	2013-07-02	2013-10-30
166	TMO	Thermo Fisher Scientific Inc	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2014-02-11	2014-02-18	2014-02-19	2014-02-25	2014-03-20	2014-04-21	2014-08-18
167	TMO	Thermo Fisher Scientific Inc	Schrader, Kurt (D-Ore)	Purchased	$15,001 to $50,000	2014-05-29	2014-06-05	2014-06-06	2014-06-12	2014-07-07	2014-08-04	2014-12-02
168	TMO	Thermo Fisher Scientific Inc	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2012-09-05	2012-09-12	2012-09-13	2012-09-19	2012-10-12	2012-11-12	2013-03-11
169	UL	Unilever PLC	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2012-08-23	2012-08-30	2012-08-31	2012-09-06	2012-10-01	2012-10-29	2013-02-26
170	UNH	UnitedHealth Group Incorporated	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2013-08-28	2013-09-04	2013-09-05	2013-09-11	2013-10-04	2013-11-04	2014-03-03
171	UNH	UnitedHealth Group Incorporated	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2012-08-23	2012-08-30	2012-08-31	2012-09-06	2012-10-01	2012-10-29	2013-02-26
172	UNH	UnitedHealth Group Incorporated	Schrader, Kurt (D-Ore)	Purchased	$15,001 to $50,000	2013-10-17	2013-10-24	2013-10-25	2013-10-31	2013-11-25	2013-12-23	2014-04-22
173	UNP	Union Pacific Corporation	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2013-08-29	2013-09-05	2013-09-06	2013-09-12	2013-10-07	2013-11-04	2014-03-04
174	UNP	Union Pacific Corporation	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2013-09-26	2013-10-03	2013-10-04	2013-10-10	2013-11-04	2013-12-02	2014-04-01
175	URI	United Rentals, Inc.	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2014-03-25	2014-04-01	2014-04-02	2014-04-08	2014-05-01	2014-06-02	2014-09-29
176	URI	United Rentals, Inc.	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2014-05-19	2014-05-26	2014-05-27	2014-06-02	2014-06-25	2014-07-25	2014-11-24
177	V	Visa Inc.	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2004-08-08	2004-08-16	2004-08-16	2004-08-23	2004-09-14	2004-10-14	2005-02-11
178	V	Visa Inc.	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2014-07-28	2014-08-04	2014-08-05	2014-08-11	2014-09-03	2014-10-03	2015-02-02
179	V	Visa Inc.	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2014-07-31	2014-08-07	2014-08-08	2014-08-14	2014-09-08	2014-10-06	2015-02-03
180	VLP	Valero Energy Partners LP	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2014-01-09	2014-01-16	2014-01-17	2014-01-23	2014-02-17	2014-03-17	2014-07-15
181	VZ	Verizon Communications Inc.	Schrader, Kurt (D-Ore)	Sold	$15,001 to $50,000	2013-08-30	2013-09-06	2013-09-09	2013-09-13	2013-10-07	2013-11-05	2014-03-05
182	WAG	Walgreen Co.	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2012-10-23	2012-10-30	2012-10-31	2012-11-06	2012-11-29	2012-12-31	2013-04-29
183	WAG	Walgreen Co.	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2013-04-26	2013-05-03	2013-05-06	2013-05-10	2013-06-03	2013-07-02	2013-10-30
184	WAG	Walgreen Co.	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2014-09-10	2014-09-17	2014-09-18	2014-09-24	2014-10-17	2014-11-17	2015-03-16
185	WAG	Walgreen Co.	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2014-03-21	2014-03-28	2014-03-31	2014-04-04	2014-04-28	2014-05-27	2014-09-24
186	WAG	Walgreen Co.	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2012-10-24	2012-10-31	2012-11-01	2012-11-07	2012-11-30	2012-12-31	2013-04-29
187	WAG	Walgreen Co.	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2013-11-14	2013-11-21	2013-11-22	2013-11-28	2013-12-23	2014-01-20	2014-05-20
188	WAG	Walgreen Co.	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2012-12-14	2012-12-21	2012-12-24	2012-12-28	2013-01-21	2013-02-19	2013-06-19
189	WAG	Walgreen Co.	Schrader, Kurt (D-Ore)	Purchased	$15,001 to $50,000	2014-08-26	2014-09-02	2014-09-03	2014-09-09	2014-10-02	2014-11-03	2015-03-02
190	WLL	Whiting Petroleum Corporation	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2014-06-17	2014-06-24	2014-06-25	2014-07-01	2014-07-24	2014-08-25	2014-12-22
191	WLL	Whiting Petroleum Corporation	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2014-08-05	2014-08-12	2014-08-13	2014-08-19	2014-09-11	2014-10-13	2015-02-09
192	WU	Western Union Company (The)	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2012-12-18	2012-12-25	2012-12-26	2013-01-01	2013-01-24	2013-02-25	2013-06-24
193	WU	Western Union Company (The)	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2012-08-23	2012-08-30	2012-08-31	2012-09-06	2012-10-01	2012-10-29	2013-02-26
194	WU	Western Union Company (The)	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2012-12-14	2012-12-21	2012-12-24	2012-12-28	2013-01-21	2013-02-19	2013-06-19
195	ZMH	Zimmer Holdings, Inc.	Schrader, Kurt (D-Ore)	Purchased	$1,000 to $15,000	2012-08-23	2012-08-30	2012-08-31	2012-09-06	2012-10-01	2012-10-29	2013-02-26
196	ZMH	Zimmer Holdings, Inc.	Schrader, Kurt (D-Ore)	Sold	$1,000 to $15,000	2014-01-09	2014-01-16	2014-01-17	2014-01-23	2014-02-17	2014-03-17	2014-07-15
