Ticker	Name	Member	Action	Value	Date.of.Transaction	Est.Date.of.Report	After.One.Day	One.Week	One.Month	Two.Months	Six.Months
120	PLUG	Plug Power, Inc.	Scott, Austin (R-Ga)	Sold	$1,000 to $15,000	2012-07-31	2012-08-07	2012-08-08	2012-08-14	2012-09-06	2012-10-08	2013-02-04
121	PLUG	Plug Power, Inc.	Scott, Austin (R-Ga)	Purchased	$1,000 to $15,000	2013-04-24	2013-05-01	2013-05-02	2013-05-08	2013-05-31	2013-07-01	2013-10-28
122	QTWW	Quantum Fuel Systems Technologies Worldwide, Inc.	Scott, Austin (R-Ga)	Sold	$1,000 to $15,000	2014-06-12	2014-06-19	2014-06-20	2014-06-26	2014-07-21	2014-08-18	2014-12-16
123	QTWW	Quantum Fuel Systems Technologies Worldwide, Inc.	Scott, Austin (R-Ga)	Purchased	$15,001 to $50,000	2014-05-07	2014-05-14	2014-05-15	2014-05-21	2014-06-13	2014-07-14	2014-11-10
124	QTWW	Quantum Fuel Systems Technologies Worldwide, Inc.	Scott, Austin (R-Ga)	Sold	$15,001 to $50,000	2014-07-09	2014-07-16	2014-07-17	2014-07-23	2014-08-15	2014-09-15	2015-01-12
125	QTWW	Quantum Fuel Systems Technologies Worldwide, Inc.	Scott, Austin (R-Ga)	Sold	$1,000 to $15,000	2014-06-20	2014-06-27	2014-06-30	2014-07-04	2014-07-28	2014-08-26	2014-12-24
126	QTWW	Quantum Fuel Systems Technologies Worldwide, Inc.	Scott, Austin (R-Ga)	Sold	$15,001 to $50,000	2014-05-07	2014-05-14	2014-05-15	2014-05-21	2014-06-13	2014-07-14	2014-11-10
127	QTWW	Quantum Fuel Systems Technologies Worldwide, Inc.	Scott, Austin (R-Ga)	Purchased	$15,001 to $50,000	2014-05-06	2014-05-13	2014-05-14	2014-05-20	2014-06-12	2014-07-14	2014-11-10
128	SIRI	Sirius XM Holdings Inc.	Scott, Austin (R-Ga)	Purchased	$15,001 to $50,000	2014-04-08	2014-04-15	2014-04-16	2014-04-22	2014-05-15	2014-06-16	2014-10-13
129	SIRI	Sirius XM Holdings Inc.	Scott, Austin (R-Ga)	Sold	$15,001 to $50,000	2014-04-10	2014-04-17	2014-04-18	2014-04-24	2014-05-19	2014-06-16	2014-10-14
