Year	Party	State	Member	Ticker	Action	Value	Date.of.Report	After.One.Day	One.Week	One.Month	Two.Months	Six.Months
113	2014	R	Mich	Camp, Dave	BA	Purchased	8000	2014-06-30	0.01062	0.00295	0.08584	0.13715	0.32177
114	2014	R	Mich	Camp, Dave	BA	Purchased	8000	2014-06-30	-0.01876	-0.01296	0.10742	0.12179	0.26419
115	2014	R	Mich	Camp, Dave	BA	Purchased	8000	2014-06-30	-0.0029	-0.00664	-0.03028	NA	NA
116	2014	R	Mich	Camp, Dave	BA	Purchased	8000	2014-06-30	0.01892	NA	NA	0.05284	0.11355
117	2014	R	Mich	Camp, Dave	BA	Purchased	8000	2014-06-30	NA	-0.02458	NA	0.0908	0.26288
118	2014	R	Mich	Camp, Dave	BKD	Sold	8000	2014-06-30	0.02934	0.00919	-0.05786	-0.07114	0.03764
119	2014	R	Mich	Camp, Dave	BKD	Purchased	8000	2014-06-30	NA	-0.03205	-0.0843	-0.05404	-0.11437
120	2014	R	Mich	Camp, Dave	BMY	Sold	8000	2014-06-30	0.02262	0.09652	0.11262	0.19991	0.21921
121	2014	R	Mich	Camp, Dave	BMY	Purchased	8000	2014-06-30	0.0331	0.03963	0.0898	0.07806	0.23743
122	2014	R	Mich	Camp, Dave	BMY	Purchased	8000	2014-06-30	0.01831	0.00895	0.01132	0.10309	0.09646
123	2014	R	Mich	Camp, Dave	BMY	Purchased	8000	2014-06-30	-0.00225	-0.01449	-0.0125	0.08046	0.0819
124	2014	R	Mich	Camp, Dave	BMY	Sold	8000	2014-06-30	NA	-0.00483	-0.06503	-0.04147	NA
125	2014	R	Mich	Camp, Dave	BMY	Purchased	8000	2014-06-30	-0.00633	0.00425	0.03318	0.10128	0.07457
126	2014	R	Mich	Camp, Dave	BMY	Purchased	8000	2014-06-30	0.03219	0.03445	0.04823	0.13226	0.14144
127	2014	R	Mich	Camp, Dave	BMY	Purchased	8000	2014-06-30	NA	0.08448	0.10744	0.03252	0.14176
128	2014	R	Mich	Camp, Dave	BMY	Purchased	8000	2014-06-30	-0.00208	NA	NA	-0.03605	0.1679
129	2014	R	Mich	Camp, Dave	BMY	Purchased	8000	2014-06-30	NA	0.05207	NA	0.09848	0.17804
130	2014	R	Mich	Camp, Dave	BTU	Purchased	8000	2014-06-30	-0.06089	-0.02912	-0.16456	-0.1941	-0.48804
131	2014	R	Mich	Camp, Dave	BTU	Purchased	8000	2014-06-30	NA	0.00291	NA	-0.2073	-0.4991
132	2014	R	Mich	Camp, Dave	BTU	Sold	8000	2014-06-30	0.01251	0.02328	0.01492	-0.23074	-0.14042
133	2014	R	Mich	Camp, Dave	BTU	Purchased	8000	2014-06-30	-0.03214	-0.07674	-0.21971	-0.25127	-0.4873
134	2014	R	Mich	Camp, Dave	BTU	Purchased	8000	2014-06-30	0.02007	-0.04233	-0.12128	-0.23053	-0.52979
135	2014	R	Mich	Camp, Dave	BTU	Purchased	8000	2014-06-30	-0.03207	-0.0777	-0.21837	-0.24032	-0.48367
136	2014	R	Mich	Camp, Dave	BUD	Purchased	8000	2014-06-30	0.01498	-0.01632	NA	NA	NA
